,MODEL,DATASET,Sampling,ACCURACY,F1,RECALL,PRECISION,HAMMING_LOSS,TARGET
333,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,CONDICOESDERECEBIMENTO
334,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,CONDICOESDERECEBIMENTO
335,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.17647058823529413,CONDICOESDERECEBIMENTO
336,CatBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,CONDICOESDERECEBIMENTO
337,VotingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,CONDICOESDERECEBIMENTO
338,KNeighborsClassifier,datasets_lemmatize_text,ORIGINAL,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.13025210084033614,CONDICOESDERECEBIMENTO
339,DecisionTreeClassifier,datasets_lemmatize_text,ORIGINAL,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,CONDICOESDERECEBIMENTO
340,SVC,datasets_lemmatize_text,ORIGINAL,0.9086134453781513,0.9086134453781513,0.9086134453781513,0.9086134453781513,0.09138655462184873,CONDICOESDERECEBIMENTO
341,XGBClassifier,datasets_lemmatize_text,ORIGINAL,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.07983193277310924,CONDICOESDERECEBIMENTO
342,AdaBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
343,BaggingClassifier,datasets_lemmatize_text,ORIGINAL,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,CONDICOESDERECEBIMENTO
344,GradientBoostingClassifier,datasets_lemmatize_text,ORIGINAL,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,CONDICOESDERECEBIMENTO
345,RandomForestClassifier,datasets_lemmatize_text,ORIGINAL,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,CONDICOESDERECEBIMENTO
346,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.0976890756302521,CONDICOESDERECEBIMENTO
347,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,CONDICOESDERECEBIMENTO
348,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.16596638655462184,CONDICOESDERECEBIMENTO
349,CatBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,CONDICOESDERECEBIMENTO
350,VotingClassifier,datasets_lemmatize_text,ORIGINAL,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,CONDICOESDERECEBIMENTO
351,KNeighborsClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.7867647058823529,0.7867647058823529,0.7867647058823529,0.7867647058823529,0.21323529411764705,ANUNCIO
352,DecisionTreeClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8497899159663865,0.8497899159663865,0.8497899159663865,0.8497899159663865,0.15021008403361344,ANUNCIO
353,SVC,datasets_lemmatize_text,UNDERSAMPLING,0.9317226890756303,0.9317226890756302,0.9317226890756303,0.9317226890756303,0.06827731092436974,ANUNCIO
354,XGBClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.12815126050420167,ANUNCIO
355,AdaBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.875,0.875,0.875,0.875,0.125,ANUNCIO
356,BaggingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9317226890756303,0.9317226890756302,0.9317226890756303,0.9317226890756303,0.06827731092436974,ANUNCIO
357,GradientBoostingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.059873949579831935,ANUNCIO
358,RandomForestClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.12394957983193278,ANUNCIO
359,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8539915966386554,0.8539915966386553,0.8539915966386554,0.8539915966386554,0.14600840336134455,ANUNCIO
360,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.12815126050420167,ANUNCIO
361,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8382352941176471,0.8382352941176471,0.8382352941176471,0.8382352941176471,0.16176470588235295,ANUNCIO
362,CatBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,ANUNCIO
363,VotingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,ANUNCIO
364,KNeighborsClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,ANUNCIO
365,DecisionTreeClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.058823529411764705,ANUNCIO
366,SVC,datasets_lemmatize_text,OVERSAMPLING,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ANUNCIO
367,XGBClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.031512605042016806,ANUNCIO
368,AdaBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8739495798319328,0.8739495798319328,0.8739495798319328,0.8739495798319328,0.12605042016806722,ANUNCIO
369,BaggingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.04096638655462185,ANUNCIO
370,GradientBoostingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ANUNCIO
371,RandomForestClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.05357142857142857,ANUNCIO
372,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.04411764705882353,ANUNCIO
373,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.031512605042016806,ANUNCIO
374,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.16071428571428573,ANUNCIO
375,CatBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.03361344537815126,ANUNCIO
376,VotingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.026260504201680673,ANUNCIO
377,KNeighborsClassifier,datasets_lemmatize_text,ORIGINAL,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.07457983193277311,ANUNCIO
378,DecisionTreeClassifier,datasets_lemmatize_text,ORIGINAL,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ANUNCIO
379,SVC,datasets_lemmatize_text,ORIGINAL,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.04936974789915966,ANUNCIO
380,XGBClassifier,datasets_lemmatize_text,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
381,AdaBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,ANUNCIO
382,BaggingClassifier,datasets_lemmatize_text,ORIGINAL,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.026260504201680673,ANUNCIO
383,GradientBoostingClassifier,datasets_lemmatize_text,ORIGINAL,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.03571428571428571,ANUNCIO
384,RandomForestClassifier,datasets_lemmatize_text,ORIGINAL,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.04096638655462185,ANUNCIO
385,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ANUNCIO
386,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
387,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ANUNCIO
388,CatBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.03466386554621849,ANUNCIO
389,VotingClassifier,datasets_lemmatize_text,ORIGINAL,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.026260504201680673,ANUNCIO
390,KNeighborsClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.805672268907563,0.8056722689075629,0.805672268907563,0.805672268907563,0.19432773109243698,ENTREGA
391,DecisionTreeClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.07983193277310924,ENTREGA
392,SVC,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.04411764705882353,ENTREGA
393,XGBClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ENTREGA
394,AdaBoostClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,ENTREGA
395,BaggingClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9359243697478992,0.9359243697478992,0.9359243697478992,0.9359243697478992,0.06407563025210083,ENTREGA
396,GradientBoostingClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9380252100840336,0.9380252100840336,0.9380252100840336,0.9380252100840336,0.06197478991596639,ENTREGA
397,RandomForestClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.05672268907563025,ENTREGA
398,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,ENTREGA
399,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
400,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8855042016806722,0.8855042016806722,0.8855042016806722,0.8855042016806722,0.11449579831932773,ENTREGA
401,CatBoostClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.05357142857142857,ENTREGA
402,VotingClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ENTREGA
403,KNeighborsClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.7657563025210085,0.7657563025210085,0.7657563025210085,0.7657563025210085,0.2342436974789916,ENTREGA
404,DecisionTreeClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.058823529411764705,ENTREGA
405,SVC,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9632352941176471,0.9632352941176471,0.9632352941176471,0.9632352941176471,0.03676470588235294,ENTREGA
406,XGBClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.04411764705882353,ENTREGA
407,AdaBoostClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.07457983193277311,ENTREGA
408,BaggingClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.0546218487394958,ENTREGA
409,GradientBoostingClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9390756302521008,0.9390756302521008,0.9390756302521008,0.9390756302521008,0.06092436974789916,ENTREGA
410,RandomForestClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ENTREGA
411,MLPClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.08403361344537816,ENTREGA
412,MLPClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.04096638655462185,ENTREGA
413,MLPClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.0976890756302521,ENTREGA
414,CatBoostClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ENTREGA
415,VotingClassifier,datasets_normalizeRepeatedChars,OVERSAMPLING,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.03991596638655462,ENTREGA
416,KNeighborsClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.15126050420168066,ENTREGA
417,DecisionTreeClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9369747899159664,0.9369747899159664,0.9369747899159664,0.9369747899159664,0.06302521008403361,ENTREGA
418,SVC,datasets_normalizeRepeatedChars,ORIGINAL,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.04726890756302521,ENTREGA
419,XGBClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.03991596638655462,ENTREGA
420,AdaBoostClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ENTREGA
421,BaggingClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.0546218487394958,ENTREGA
422,GradientBoostingClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.05777310924369748,ENTREGA
423,RandomForestClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ENTREGA
424,MLPClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,ENTREGA
425,MLPClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
426,MLPClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.3130252100840336,ENTREGA
427,CatBoostClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.04831932773109244,ENTREGA
428,VotingClassifier,datasets_normalizeRepeatedChars,ORIGINAL,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.03991596638655462,ENTREGA
429,KNeighborsClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.819327731092437,0.819327731092437,0.819327731092437,0.819327731092437,0.18067226890756302,OUTROS
430,DecisionTreeClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.851890756302521,0.851890756302521,0.851890756302521,0.851890756302521,0.148109243697479,OUTROS
431,SVC,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.11029411764705882,OUTROS
432,XGBClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8970588235294118,0.8970588235294118,0.8970588235294118,0.8970588235294118,0.10294117647058823,OUTROS
433,AdaBoostClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.13760504201680673,OUTROS
434,BaggingClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.11029411764705882,OUTROS
435,GradientBoostingClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,OUTROS
436,RandomForestClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8728991596638656,0.8728991596638656,0.8728991596638656,0.8728991596638656,0.12710084033613445,OUTROS
437,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.13550420168067226,OUTROS
438,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.14915966386554622,OUTROS
439,MLPClassifier,datasets_normalizeRepeatedChars,UNDERSAMPLING,0.226890756302521,0.226890756302521,0.226890756302521,0.226890756302521,0.773109243697479,OUTROS
